field,raw_value,raw_study_frequency,normalized_values,mapping_mode,audit_bucket,unresolved_fragments,blocking_for_current_synthesis
enabling_technology_codes,MIMO_OFDM|Doppler_radar|eCPRI|MxN_optical_switch|SDN|RIC|edge_cloud,1,OFDM|MIMO,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,Doppler_radar|eCPRI|MxN_optical_switch|SDN|RIC|edge_cloud,no
enabling_technology_codes,ML_AI|other,1,ML_AI,controlled_exact,other_explicit_token_audit_only,,no
enabling_technology_codes,ML_AI|photonic_integration|other,1,photonic_integration|ML_AI,controlled_exact,other_explicit_token_audit_only,,no
enabling_technology_codes,MZM|third_order_sidebands|frequency_sextupling|overlapped_spectrum|BPSK|QPSK|photonic_dechirping,1,photonic_THz_generation|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,MZM|third_order_sidebands|overlapped_spectrum|BPSK|QPSK,no
enabling_technology_codes,NCS|DLL|ADC|DSP|TDM_PON|OOK|DP_16QAM|coherent_detection|correlation,1,coherent_optics,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,NCS|DLL|ADC|DSP|TDM_PON|OOK|DP_16QAM|correlation,no
enabling_technology_codes,OCDMA|optical_codewords|WDM|DAS|phi_OTDR|FBG|security_orchestration|code_rotation,1,OFDM|fiber_DAS,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,optical_codewords|WDM|DAS|FBG|security_orchestration|code_rotation,no
enabling_technology_codes,OCDM|OFDM|OFC|UTC_PD|Volterra_equalization|RD_processing,1,OFDM|photonic_THz_generation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,OFC|Volterra_equalization|RD_processing,no
enabling_technology_codes,OCDM|discrete_Fresnel_transform|LiDAR|FSO,1,OFDM,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,discrete_Fresnel_transform|LiDAR|FSO,no
enabling_technology_codes,OFDM|16_QAM|TDD|CCR|LED|cross_correlation,1,OFDM,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,16_QAM|TDD|CCR|LED|cross_correlation,no
enabling_technology_codes,OFDM|64QAM|probabilistic_shaping|BWDM|optical_heterodyne|ambiguity_function,1,OFDM|coherent_optics,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,64QAM|probabilistic_shaping|BWDM|ambiguity_function,no
enabling_technology_codes,OFDM|CC_MUSIC|optical_heterodyne|MUSIC|cross_correlation,1,OFDM|coherent_optics,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,CC_MUSIC|MUSIC|cross_correlation,no
enabling_technology_codes,OFDM|LFM|DAS|IMDD|pulse_compression,1,OFDM|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,DAS|IMDD|pulse_compression,no
enabling_technology_codes,OFDM|LFM|DAS|analog_RoF|MMW_phased_array,1,OFDM|OPA|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,DAS|analog_RoF,no
enabling_technology_codes,OFDM|MLS|code_index_modulation|CCR|interference_cancellation,1,OFDM,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,MLS|code_index_modulation|CCR|interference_cancellation,no
enabling_technology_codes,OFDM|OFDMA|DFT_S_OFDM|8QAM|4QAM|WDD|CCR|optical_filters|successive_interference_cancellation,1,OFDM,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,OFDMA|DFT_S_OFDM|8QAM|4QAM|WDD|CCR|optical_filters|successive_interference_cancellation,no
enabling_technology_codes,OFDM|SSBI|NMF|KK_receiver|virtual_carrier|RCF,1,OFDM,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,SSBI|NMF|KK_receiver|virtual_carrier|RCF,no
enabling_technology_codes,OFDM|beamforming|OPA|other,1,OFDM|beamforming|OPA,controlled_exact,other_explicit_token_audit_only,,no
enabling_technology_codes,OFDM|coherent_optics,1,OFDM|coherent_optics,controlled_exact,controlled_or_fully_mapped,,no
enabling_technology_codes,OFDM|corner_cube_retroreflector|MRC|cross_correlation|multilateration,1,OFDM,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,corner_cube_retroreflector|MRC|cross_correlation|multilateration,no
enabling_technology_codes,OFDM|edge_processing|other,1,OFDM,keyword_normalized,other_explicit_token_audit_only,edge_processing,no
enabling_technology_codes,OFDM|microwave_photonics|photonic_heterodyne_generation|MUSIC|DF_FD_VNLE|CZT|BPS,1,OFDM|coherent_optics|photonic_THz_generation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,MUSIC|DF_FD_VNLE|CZT|BPS,no
enabling_technology_codes,OFDM|other,1,OFDM,controlled_exact,other_explicit_token_audit_only,,no
enabling_technology_codes,OFDM|photonic_THz_generation|coherent_optics|other,1,OFDM|coherent_optics|photonic_THz_generation,controlled_exact,other_explicit_token_audit_only,,no
enabling_technology_codes,OFDM|photonic_THz_generation|photonic_integration|other,1,OFDM|photonic_integration|photonic_THz_generation,controlled_exact,other_explicit_token_audit_only,,no
enabling_technology_codes,OFDR|IMDD|PAM4|swept_laser|sliding_window_normalization,1,fiber_DAS,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,IMDD|PAM4|swept_laser|sliding_window_normalization,no
enabling_technology_codes,OIRS|PD_array|OOK_IM_DD|Gaussian_beam|Lambertian_beam|closed_loop_control|Monte_Carlo,1,RIS_ORIS,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,PD_array|OOK_IM_DD|Gaussian_beam|Lambertian_beam|closed_loop_control|Monte_Carlo,no
enabling_technology_codes,OOK|other,1,other,keyword_normalized,fallback_other_or_unclear,OOK,no
enabling_technology_codes,OPA|FMCW_LiDAR|QPSK|silicon_photonics|genetic_algorithm|FDTD|other,1,photonic_integration|OPA|FMCW,keyword_normalized,other_explicit_token_audit_only,QPSK|genetic_algorithm|FDTD,no
enabling_technology_codes,OPA|beamforming|interference_cancellation|MVU_estimation|perturbation_optimization,1,beamforming|OPA,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,interference_cancellation|MVU_estimation|perturbation_optimization,no
enabling_technology_codes,OTDR|phase_OTDR|DFOS|LTLS|BPD|WDM|SDN|FEA_TFW|PCA|LDA|ICA|SVM|RF|KNN|NB,1,ML_AI|fiber_DAS,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,phase_OTDR|DFOS|LTLS|BPD|WDM|SDN|FEA_TFW|PCA|LDA|ICA|RF|KNN|NB,no
enabling_technology_codes,OTFS|DFT_precoding|W_MUSIC|optical_heterodyne|W_band,1,coherent_optics,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,OTFS|DFT_precoding|W_MUSIC|W_band,no
enabling_technology_codes,OTFS|ZP_2D_DFT|optical_heterodyne|W_band|16QAM,1,coherent_optics,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,OTFS|ZP_2D_DFT|W_band|16QAM,no
enabling_technology_codes,OWC|IM_DD|CEO_OFDM|DCO_OFDM|ACO_OFDM|M_QAM|CP|autocorrelation|Bussgang|TDOA|CRLB|UAV,1,OFDM,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,OWC|IM_DD|DCO_OFDM|ACO_OFDM|M_QAM|CP|autocorrelation|Bussgang|TDOA|CRLB|UAV,no
enabling_technology_codes,PAM4_IM_DD|receiver_optical_tap|SOP_sensing|unbalanced_MZI|3x3_coupler|GAF|CNN|channel_attention,1,ML_AI,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,PAM4_IM_DD|receiver_optical_tap|SOP_sensing|unbalanced_MZI|3x3_coupler|GAF|channel_attention,no
enabling_technology_codes,PAM4|LFM|Phi_OTDR|Rayleigh_backscatter|IMDD|coherent_sensing_receiver|SBS_suppression|SPM_CD_mitigation,1,coherent_optics|fiber_DAS|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,PAM4|Rayleigh_backscatter|IMDD|SBS_suppression|SPM_CD_mitigation,no
enabling_technology_codes,PAM4|LFM|Rayleigh_backscatter|coherent_detection|learned_digital_backpropagation|physics_informed_neural_network,1,coherent_optics|ML_AI|OPA|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,PAM4|Rayleigh_backscatter,no
enabling_technology_codes,PAM4|LSTM|MZM|optical_heterodyne|SSMF|EDFA|photodiode|horn_antenna|envelope_detector|correlation_ranging,1,coherent_optics|ML_AI,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,PAM4|MZM|SSMF|EDFA|photodiode|horn_antenna|envelope_detector|correlation_ranging,no
enabling_technology_codes,PC_FMCW|DPSK|coherent_detection|FFT|laser_headlamp|IFS_camera|ADB,1,coherent_optics|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,DPSK|FFT|laser_headlamp|IFS_camera|ADB,no
enabling_technology_codes,PDM_MZM|microwave_photonics|TDM_OFDM_LFM|W_band|photonic_dechirping|Volterra_equalization,1,OFDM|photonic_THz_generation|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,PDM_MZM|W_band|photonic_dechirping|Volterra_equalization,no
enabling_technology_codes,PFH|LFM_OFDM|OFC|CFP|self_coherent_detection|ISAR,1,OFDM|coherent_optics|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,PFH|OFC|CFP|ISAR,no
enabling_technology_codes,PPM|ARoF|DTC|TDC|ESTT|IM_DD|Gray_coding,1,photonic_THz_generation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,PPM|DTC|TDC|ESTT|IM_DD|Gray_coding,no
enabling_technology_codes,PSS_PPM|Gaussian_pulse|PN_sequence|quadratic_interpolation|Rytov_turbulence,1,other,keyword_normalized,fallback_other_or_unclear,PSS_PPM|Gaussian_pulse|PN_sequence|quadratic_interpolation|Rytov_turbulence,no
enabling_technology_codes,PolSK|distributed_fiber_sensing|polarization_demodulation|forward_transmission|FFT|other,1,fiber_DAS,keyword_normalized,other_explicit_token_audit_only,PolSK|polarization_demodulation|forward_transmission|FFT,no
enabling_technology_codes,RBPSK_FMCW|silicon_OPA|coherent_detection|segmented_pilot|MZM,1,coherent_optics|OPA|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,segmented_pilot|MZM,no
enabling_technology_codes,RE_LFM|PAM4|OOK|semiconductor_laser_chaos|CFBG|WDM|Rayleigh_backscatter|coherent_detection|matched_filtering,1,coherent_optics|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,PAM4|OOK|semiconductor_laser_chaos|CFBG|WDM|Rayleigh_backscatter|matched_filtering,no
enabling_technology_codes,RGB_camera|LCD_screen|SCC|2D_IFFT|Canny_edge_detection|pinhole_camera|ROS|VICON|Lyapunov_control,1,other,keyword_normalized,fallback_other_or_unclear,RGB_camera|LCD_screen|SCC|2D_IFFT|Canny_edge_detection|pinhole_camera|ROS|VICON|Lyapunov_control,no
enabling_technology_codes,SF_LFM|OFDM|OFC|UTC_PD|analog_dechirp|ISAR,1,OFDM|photonic_THz_generation|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,OFC|analog_dechirp|ISAR,no
enabling_technology_codes,SHCD|OFDR|LFM|MCF|DP_16QAM|RTD_matching|linear_phase_compensation,1,fiber_DAS|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,SHCD|MCF|DP_16QAM|RTD_matching|linear_phase_compensation,no
enabling_technology_codes,SLM|frozen_beam|off_axis_holography|Fresnel_phase|coherent_QPSK|OAM_modal_decomposition,1,coherent_optics,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,SLM|frozen_beam|off_axis_holography|Fresnel_phase|OAM_modal_decomposition,no
enabling_technology_codes,TFLN_MZM|OFC|LFM_QPSK|coherent_photonics|PDC|BPD|WSS|photomixing,1,coherent_optics|photonic_THz_generation|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,TFLN_MZM|OFC|PDC|BPD|WSS,no
enabling_technology_codes,TR_PPM|continuous_time_tagging|TDC|pulsed_laser|software_time_selection,1,other,keyword_normalized,fallback_other_or_unclear,TR_PPM|continuous_time_tagging|TDC|pulsed_laser|software_time_selection,no
enabling_technology_codes,UAV|ADT|LED|OFDM|CCR|PD|cross_correlation|multilateration,1,OFDM,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,UAV|ADT|LED|CCR|PD|cross_correlation|multilateration,no
enabling_technology_codes,UTC_PD|optical_frequency_comb|dual_chirp|QPSK|Risley_prism,1,photonic_THz_generation|RIS_ORIS|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,optical_frequency_comb|QPSK,no
enabling_technology_codes,VLC|IMDD|DCO_OFDM|NOMA|CCR|SIC|Bussgang_model|time_of_flight,1,OFDM,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,VLC|IMDD|NOMA|CCR|SIC|Bussgang_model|time_of_flight,no
enabling_technology_codes,VLC|IToF|Hamiltonian_coding|spread_spectrum|multi_frequency_fusion|other,1,FMCW,keyword_normalized,other_explicit_token_audit_only,VLC|Hamiltonian_coding|spread_spectrum|multi_frequency_fusion,no
enabling_technology_codes,VLC|LED|photodiode|IM_DD|OOK|TDMA|SCA|cyclic_minimization|CVX,1,other,keyword_normalized,fallback_other_or_unclear,VLC|LED|photodiode|IM_DD|OOK|TDMA|SCA|cyclic_minimization|CVX,no
enabling_technology_codes,VLC|LED|photodiode|NLOS_reflection_sensing|quadratic_programming|linear_programming|adaptive_lighting,1,other,keyword_normalized,fallback_other_or_unclear,VLC|LED|photodiode|NLOS_reflection_sensing|quadratic_programming|linear_programming|adaptive_lighting,no
enabling_technology_codes,VLC|OFDM,1,OFDM,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,VLC,no
enabling_technology_codes,VLC|OFDM|photodiode_array|successive_convex_approximation|CRLB,1,OFDM,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,VLC|photodiode_array|successive_convex_approximation|CRLB,no
enabling_technology_codes,VLC|OOK|Manchester|OpenVLC|photodiode_array|ESP32|SVM|decision_tree|random_forest,1,ML_AI,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,VLC|OOK|Manchester|OpenVLC|photodiode_array|ESP32|decision_tree|random_forest,no
enabling_technology_codes,VLC|VLP|OFDM|IM_DD|MTL|federated_learning|deep_unfolding|LSTM|compressed_sensing,1,OFDM|ML_AI,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,VLC|VLP|IM_DD|MTL|federated_learning|deep_unfolding|compressed_sensing,no
enabling_technology_codes,VLC|VLS|LED_streetlamp|digital_twin|edge_computing|SCA|alternating_minimization|CVX,1,digital_twin,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,VLC|VLS|LED_streetlamp|edge_computing|SCA|alternating_minimization|CVX,no
enabling_technology_codes,VLC|VLS|backscatter_reflection|LED_as_receiver|PID|time_division|retroreflective_foil,1,other,keyword_normalized,fallback_other_or_unclear,VLC|VLS|backscatter_reflection|LED_as_receiver|PID|time_division|retroreflective_foil,no
enabling_technology_codes,VLC|other,1,other,keyword_normalized,fallback_other_or_unclear,VLC,no
enabling_technology_codes,VLC|triboelectric_nanogenerator|electromagnetic_nanogenerator|energy_harvesting|Bluetooth|other,1,other,keyword_normalized,fallback_other_or_unclear,VLC|triboelectric_nanogenerator|electromagnetic_nanogenerator|energy_harvesting|Bluetooth,no
enabling_technology_codes,WDD|HSM|PAM|OFDM|CCR|optical_filters,1,OFDM,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,WDD|HSM|PAM|CCR|optical_filters,no
enabling_technology_codes,WDM|other,1,other,keyword_normalized,fallback_other_or_unclear,WDM,no
enabling_technology_codes,analog_radio_over_fiber|OFDM|spectrum_fusion|microwave_forward_looking_imaging|distributed_base_stations|photonic_fronthaul,1,OFDM|photonic_THz_generation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,spectrum_fusion|microwave_forward_looking_imaging|distributed_base_stations|photonic_fronthaul,no
enabling_technology_codes,beamforming|photonic_THz_generation|photonic_integration|FMCW|other,1,beamforming|photonic_integration|photonic_THz_generation|FMCW,controlled_exact,other_explicit_token_audit_only,,no
enabling_technology_codes,blue_LED|OFDM|maximum_length_sequence|corner_cube_reflector|APD|cross_correlation,1,OFDM,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,blue_LED|maximum_length_sequence|corner_cube_reflector|APD|cross_correlation,no
enabling_technology_codes,chaotic_OEO|OOK|IM_DD|cross_correlation_radar|microwave_photonics,1,photonic_THz_generation,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,OOK|IM_DD|cross_correlation_radar|microwave_photonics,no
enabling_technology_codes,coherent_DP_QPSK|ICP_RL|HLLB|OTDR|Rayleigh_backscatter|FBG|AOM|offline_DSP,1,coherent_optics|fiber_DAS,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,ICP_RL|HLLB|Rayleigh_backscatter|FBG|AOM|offline_DSP,no
enabling_technology_codes,coherent_DSCM|LFM|DAS|precompensation,1,coherent_optics|FMCW,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,DAS|precompensation,no
enabling_technology_codes,coherent_DSCM|single_pilot_tone|polarization_sensing|MIMO_equalization|forward_loop_localization,1,MIMO|coherent_optics,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,single_pilot_tone|polarization_sensing|forward_loop_localization,no
enabling_technology_codes,coherent_communication|CC_OTDR|sequence_shaping|WDM,1,coherent_optics|fiber_DAS,keyword_normalized,mapped_with_fine_grained_long_tail_preserved,sequence_shaping|WDM,no
