claim_id,claim_key,section,paper_id,concept,strength,quote,line_start,line_end,heading_path,claim_supported
cefe80e522e6,2D|O_ISAC_063|performance_metrics,2D,O_ISAC_063,performance_metrics,NONE,scenario_level.channel_fiber.nonlinearity_model: gn_model,74,74,no_heading,True
cefe80e522e6,2D|O_ISAC_063|performance_metrics,2D,O_ISAC_063,performance_metrics,DIRECT,scenario_level.comm_metrics.spectral_efficiency_bps_hz: 10,84,84,no_heading,True
cefe80e522e6,2D|O_ISAC_063|performance_metrics,2D,O_ISAC_063,performance_metrics,DIRECT,scenario_level.comm_metrics.ber: 0.001,85,85,no_heading,True
cefe80e522e6,2D|O_ISAC_063|performance_metrics,2D,O_ISAC_063,performance_metrics,DIRECT,scenario_level.comm_metrics.ber_target: 0.01,86,86,no_heading,True
cefe80e522e6,2D|O_ISAC_063|performance_metrics,2D,O_ISAC_063,performance_metrics,DIRECT,scenario_level.comm_metrics.capacity_bps_hz: 100,91,91,no_heading,True
cefe80e522e6,2D|O_ISAC_063|performance_metrics,2D,O_ISAC_063,performance_metrics,DIRECT,scenario_level.sensing_metrics.range_resolution_m: 0.1,94,94,no_heading,True
cefe80e522e6,2D|O_ISAC_063|performance_metrics,2D,O_ISAC_063,performance_metrics,DIRECT,scenario_level.sensing_metrics.spatial_resolution_m: 0.01,100,100,no_heading,True
cefe80e522e6,2D|O_ISAC_063|performance_metrics,2D,O_ISAC_063,performance_metrics,DIRECT,scenario_level.sensing_metrics.crb_crlb_value: 0.01,104,104,no_heading,True
cefe80e522e6,2D|O_ISAC_063|performance_metrics,2D,O_ISAC_063,performance_metrics,INDIRECT,scenario_level.sensing_metrics.crb_parameter: range,105,105,no_heading,True
cefe80e522e6,2D|O_ISAC_063|performance_metrics,2D,O_ISAC_063,performance_metrics,INDIRECT,scenario_level.tradeoff.tradeoff_type: rate_vs_rmse,107,107,no_heading,True
fca9f4ae48af,2A|O_ISAC_064|integration_paradigm,2A,O_ISAC_064,integration_paradigm,INDIRECT,"reasoning_trace[0].value: The paper discusses integrated sensing and communications for metropolitan environments, focusing on distributed optical fiber vibration sensing (DOFVS) and its applications in smart cities. Figure 1 shows an example route of the deployed fiber under study in Hong Kong.",3,3,no_heading,True
fca9f4ae48af,2A|O_ISAC_064|integration_paradigm,2A,O_ISAC_064,integration_paradigm,DIRECT,study_level.bibliographic.title: Integrated Sensing and Communications for Metropolitan Environments,14,14,no_heading,True
fca9f4ae48af,2A|O_ISAC_064|integration_paradigm,2A,O_ISAC_064,integration_paradigm,DIRECT,study_level.key_contribution.gap_addressed: Lack of integrated sensing and communications systems for smart city applications,36,36,no_heading,True
91d207488ca8,2C|O_ISAC_064|transceiver_hardware,2C,O_ISAC_064,transceiver_hardware,NONE,study_level.classification.oisac_medium_class: cabled_fibre,20,20,no_heading,True
91d207488ca8,2C|O_ISAC_064|transceiver_hardware,2C,O_ISAC_064,transceiver_hardware,NONE,study_level.enabling_tech.opa_present: False,33,33,no_heading,True
91d207488ca8,2C|O_ISAC_064|transceiver_hardware,2C,O_ISAC_064,transceiver_hardware,INDIRECT,quality_assessment.tqaf_notes: The paper lacks specific performance metrics and detailed experimental results.,82,82,no_heading,True
50e6837cedf5,2D|O_ISAC_064|performance_metrics,2D,O_ISAC_064,performance_metrics,INDIRECT,"reasoning_trace[0].value: The paper discusses integrated sensing and communications for metropolitan environments, focusing on distributed optical fiber vibration sensing (DOFVS) and its applications in smart cities. Figure 1 shows an example route of the deployed fiber under study in Hong Kong.",3,3,no_heading,True
50e6837cedf5,2D|O_ISAC_064|performance_metrics,2D,O_ISAC_064,performance_metrics,INDIRECT,"reasoning_trace[1].value: The system mechanism involves using fiber interferometry to add vibration sensing to unidirectional coherent transmissions, integrating sensing with coherent transmissions by inserting linear frequency modulation (LFM) probe into the training symbols of optical communication data frames, and combining DAS and optical heterodyne radio over fiber by substituti ...",6,6,no_heading,True
50e6837cedf5,2D|O_ISAC_064|performance_metrics,2D,O_ISAC_064,performance_metrics,INDIRECT,"reasoning_trace[2].value: The paper reports various applications of the proposed system, including traffic monitoring and other smart city applications, using multiple deployed fibers across Hong Kong. However, specific performance metrics such as range resolution, range accuracy, and data rate are not explicitly reported in the provided text.",9,9,no_heading,True
50e6837cedf5,2D|O_ISAC_064|performance_metrics,2D,O_ISAC_064,performance_metrics,INDIRECT,"reasoning_trace[3].value: The solved problem is the integration of sensing and communications in metropolitan environments using distributed optical fiber vibration sensing. The remaining open challenge is the widespread deployment and commercialization of such systems. The strategic implication is the potential for smart city applications, including real-time traffic monitoring, sec ...",12,12,no_heading,True
50e6837cedf5,2D|O_ISAC_064|performance_metrics,2D,O_ISAC_064,performance_metrics,NONE,study_level.application.scenario_description: Metropolitan environments with deployed fibers,28,28,no_heading,True
50e6837cedf5,2D|O_ISAC_064|performance_metrics,2D,O_ISAC_064,performance_metrics,INDIRECT,study_level.key_contribution.key_contribution: Integration of sensing and communications in metropolitan environments using distributed optical fiber vibration sensing,35,35,no_heading,True
50e6837cedf5,2D|O_ISAC_064|performance_metrics,2D,O_ISAC_064,performance_metrics,NONE,scenario_level[0].identification.scenario_label: Fiber-based sensing and communications,42,42,no_heading,True
50e6837cedf5,2D|O_ISAC_064|performance_metrics,2D,O_ISAC_064,performance_metrics,NONE,scenario_level[0].channel_fiber.fibre_length_km: NR,63,63,no_heading,True
50e6837cedf5,2D|O_ISAC_064|performance_metrics,2D,O_ISAC_064,performance_metrics,NONE,scenario_level[0].channel_fiber.fibre_type: NR,64,64,no_heading,True
50e6837cedf5,2D|O_ISAC_064|performance_metrics,2D,O_ISAC_064,performance_metrics,NONE,scenario_level[0].channel_fiber.attenuation_db_per_km: NR,65,65,no_heading,True
50e6837cedf5,2D|O_ISAC_064|performance_metrics,2D,O_ISAC_064,performance_metrics,NONE,scenario_level[0].channel_fiber.dispersion_ps_per_nm_km: NR,66,66,no_heading,True
50e6837cedf5,2D|O_ISAC_064|performance_metrics,2D,O_ISAC_064,performance_metrics,INDIRECT,scenario_level[0].comm_metrics.spectral_efficiency_bps_hz: NR,68,68,no_heading,True
50e6837cedf5,2D|O_ISAC_064|performance_metrics,2D,O_ISAC_064,performance_metrics,INDIRECT,scenario_level[0].comm_metrics.ber: NR,69,69,no_heading,True
50e6837cedf5,2D|O_ISAC_064|performance_metrics,2D,O_ISAC_064,performance_metrics,INDIRECT,scenario_level[0].sensing_metrics.range_resolution_m: NR,72,72,no_heading,True
505eeda60cc2,2A|O_ISAC_065|observation_plane,2A,O_ISAC_065,observation_plane,DIRECT,scenario_level.comm_metrics.osnr_db: 20,88,88,no_heading,True
fc9a13482ef8,2A|O_ISAC_065|integration_paradigm,2A,O_ISAC_065,integration_paradigm,DIRECT,"reasoning_trace[1].value: The system uses an orthogonal chirp division multiplexing (OCDM) waveform-based terahertz-over-fiber (ToF) system for integrated sensing and communication (ISAC) applications. The OCDM waveform is generated using a discrete Fresnel transform and is used for both communication and sensing. The system uses a photonic-based approach, with an optical frequency c ...",10,10,no_heading,True
fc9a13482ef8,2A|O_ISAC_065|integration_paradigm,2A,O_ISAC_065,integration_paradigm,INDIRECT,study_level.bibliographic.title: THz-Over-Fiber System With Orthogonal Chirp Division Multiplexing for Integrated Sensing and Communication,22,22,no_heading,True
fc9a13482ef8,2A|O_ISAC_065|integration_paradigm,2A,O_ISAC_065,integration_paradigm,DIRECT,study_level.application.scenario_description: The system is designed for integrated sensing and communication applications in industrial manufacturing environments.,34,34,no_heading,True
bf6650f76f1a,2B|O_ISAC_065|channel_models,2B,O_ISAC_065,channel_models,INDIRECT,scenario_level.channel_wireless.pointing_error_model: gaussian_jitter,83,83,no_heading,True
ed07f408d7fe,2C|O_ISAC_065|transceiver_hardware,2C,O_ISAC_065,transceiver_hardware,NONE,study_level.enabling_tech.opa_present: False,39,39,no_heading,True
ed07f408d7fe,2C|O_ISAC_065|transceiver_hardware,2C,O_ISAC_065,transceiver_hardware,DIRECT,scenario_level.receiver.rx_detector: photodiode,57,57,no_heading,True
ed07f408d7fe,2C|O_ISAC_065|transceiver_hardware,2C,O_ISAC_065,transceiver_hardware,INDIRECT,scenario_level.enabling_tech_details.opa_num_emitters: 10,111,111,no_heading,True
ed07f408d7fe,2C|O_ISAC_065|transceiver_hardware,2C,O_ISAC_065,transceiver_hardware,INDIRECT,scenario_level.enabling_tech_details.opa_steering_range_deg: 30,112,112,no_heading,True
ed07f408d7fe,2C|O_ISAC_065|transceiver_hardware,2C,O_ISAC_065,transceiver_hardware,NONE,scenario_level.enabling_tech_details.opa_beamwidth_deg: 10,113,113,no_heading,True
ed07f408d7fe,2C|O_ISAC_065|transceiver_hardware,2C,O_ISAC_065,transceiver_hardware,INDIRECT,"quality_assessment.tqaf_notes: The paper provides a clear description of the system and the experimental setup. The results are well-presented and easy to understand. However, the paper could benefit from more detailed information about the system's parameters and the experimental procedure.",126,126,no_heading,True
518dd5d797c4,2D|O_ISAC_065|performance_metrics,2D,O_ISAC_065,performance_metrics,NONE,"reasoning_trace[1].value: The system uses an orthogonal chirp division multiplexing (OCDM) waveform-based terahertz-over-fiber (ToF) system for integrated sensing and communication (ISAC) applications. The OCDM waveform is generated using a discrete Fresnel transform and is used for both communication and sensing. The system uses a photonic-based approach, with an optical frequency c ...",10,10,no_heading,True
518dd5d797c4,2D|O_ISAC_065|performance_metrics,2D,O_ISAC_065,performance_metrics,DIRECT,"reasoning_trace[2].value: The paper reports a data rate of 32 Gbit/s and a range resolution of 1.875 cm. The physical consistency of these metrics can be verified by analyzing the system's parameters, such as the bandwidth, modulation format, and signal processing algorithms. The reported metrics are physically consistent with the system's parameters and the experimental setup.",15,15,no_heading,True
518dd5d797c4,2D|O_ISAC_065|performance_metrics,2D,O_ISAC_065,performance_metrics,INDIRECT,"reasoning_trace[3].value: The paper solves the problem of achieving high-data-rate communication and high-resolution sensing in a terahertz-over-fiber system using an OCDM waveform. The remaining open challenges include further improving the system's performance, such as increasing the data rate and range resolution, and reducing the system's complexity and power consumption. Additio ...",20,20,no_heading,True
518dd5d797c4,2D|O_ISAC_065|performance_metrics,2D,O_ISAC_065,performance_metrics,INDIRECT,study_level.bibliographic.title: THz-Over-Fiber System With Orthogonal Chirp Division Multiplexing for Integrated Sensing and Communication,22,22,no_heading,True
518dd5d797c4,2D|O_ISAC_065|performance_metrics,2D,O_ISAC_065,performance_metrics,DIRECT,"study_level.key_contribution.key_contribution: The paper proposes an OCDM waveform-based ToF system for ISAC applications, which achieves a data rate of 32 Gbit/s and a range resolution of 1.875 cm.",41,41,no_heading,True
518dd5d797c4,2D|O_ISAC_065|performance_metrics,2D,O_ISAC_065,performance_metrics,INDIRECT,study_level.key_contribution.gap_addressed: The paper addresses the challenge of achieving high-data-rate communication and high-resolution sensing in a terahertz-over-fiber system.,42,42,no_heading,True
518dd5d797c4,2D|O_ISAC_065|performance_metrics,2D,O_ISAC_065,performance_metrics,NONE,scenario_level.identification.scenario_label: Terahertz-over-fiber system with OCDM waveform,47,47,no_heading,True
518dd5d797c4,2D|O_ISAC_065|performance_metrics,2D,O_ISAC_065,performance_metrics,INDIRECT,scenario_level.channel_fiber.fibre_length_km: 10,73,73,no_heading,True
518dd5d797c4,2D|O_ISAC_065|performance_metrics,2D,O_ISAC_065,performance_metrics,INDIRECT,scenario_level.channel_fiber.fibre_type: smf,74,74,no_heading,True
518dd5d797c4,2D|O_ISAC_065|performance_metrics,2D,O_ISAC_065,performance_metrics,DIRECT,scenario_level.channel_fiber.attenuation_db_per_km: 0.2,75,75,no_heading,True
518dd5d797c4,2D|O_ISAC_065|performance_metrics,2D,O_ISAC_065,performance_metrics,DIRECT,scenario_level.channel_fiber.dispersion_ps_per_nm_km: 16,76,76,no_heading,True
518dd5d797c4,2D|O_ISAC_065|performance_metrics,2D,O_ISAC_065,performance_metrics,NONE,scenario_level.channel_fiber.nonlinearity_model: gn_model,77,77,no_heading,True
518dd5d797c4,2D|O_ISAC_065|performance_metrics,2D,O_ISAC_065,performance_metrics,DIRECT,scenario_level.comm_metrics.spectral_efficiency_bps_hz: 4,85,85,no_heading,True
518dd5d797c4,2D|O_ISAC_065|performance_metrics,2D,O_ISAC_065,performance_metrics,DIRECT,scenario_level.comm_metrics.ber: 0.001,86,86,no_heading,True
518dd5d797c4,2D|O_ISAC_065|performance_metrics,2D,O_ISAC_065,performance_metrics,DIRECT,scenario_level.comm_metrics.capacity_bps_hz: 100,91,91,no_heading,True
518dd5d797c4,2D|O_ISAC_065|performance_metrics,2D,O_ISAC_065,performance_metrics,DIRECT,scenario_level.sensing_metrics.range_resolution_m: 0.01,94,94,no_heading,True
518dd5d797c4,2D|O_ISAC_065|performance_metrics,2D,O_ISAC_065,performance_metrics,DIRECT,scenario_level.sensing_metrics.spatial_resolution_m: 0.01,100,100,no_heading,True
518dd5d797c4,2D|O_ISAC_065|performance_metrics,2D,O_ISAC_065,performance_metrics,DIRECT,scenario_level.sensing_metrics.crb_crlb_value: 0.1,104,104,no_heading,True
518dd5d797c4,2D|O_ISAC_065|performance_metrics,2D,O_ISAC_065,performance_metrics,INDIRECT,scenario_level.sensing_metrics.crb_parameter: range,105,105,no_heading,True
518dd5d797c4,2D|O_ISAC_065|performance_metrics,2D,O_ISAC_065,performance_metrics,INDIRECT,scenario_level.tradeoff.tradeoff_type: rate_vs_rmse,107,107,no_heading,True
b504f5964b1a,2A|O_ISAC_066|observation_plane,2A,O_ISAC_066,observation_plane,DIRECT,scenario_level.comm_metrics.osnr_db: 20,81,81,no_heading,True
79f58ef23377,2B|O_ISAC_066|channel_models,2B,O_ISAC_066,channel_models,INDIRECT,scenario_level.channel_wireless.pointing_error_model: gaussian_jitter,74,74,no_heading,False
94294200d375,2C|O_ISAC_066|transceiver_hardware,2C,O_ISAC_066,transceiver_hardware,DIRECT,"reasoning_trace[1].value: The system mechanism is based on the nonlinear Fourier transform (NFT) and the Manakov equation, which describes the propagation of optical signals in nonlinear optical fibers. The IT soliton signal is designed to mitigate the interaction between adjacent solitons, and the pre-distortion scheme is used to cancel the collision distortion on the soliton quanti ...",10,10,no_heading,True
94294200d375,2C|O_ISAC_066|transceiver_hardware,2C,O_ISAC_066,transceiver_hardware,NONE,study_level.enabling_tech.opa_present: False,37,37,no_heading,True
94294200d375,2C|O_ISAC_066|transceiver_hardware,2C,O_ISAC_066,transceiver_hardware,DIRECT,study_level.key_contribution.novel_component: TFLN-MZM,42,42,no_heading,True
94294200d375,2C|O_ISAC_066|transceiver_hardware,2C,O_ISAC_066,transceiver_hardware,DIRECT,scenario_level.transmitter.tx_external_modulator: mzm,48,48,no_heading,True
94294200d375,2C|O_ISAC_066|transceiver_hardware,2C,O_ISAC_066,transceiver_hardware,DIRECT,scenario_level.enabling_tech_details.opa_num_emitters: 10,104,104,no_heading,True
94294200d375,2C|O_ISAC_066|transceiver_hardware,2C,O_ISAC_066,transceiver_hardware,NONE,scenario_level.enabling_tech_details.opa_steering_range_deg: 30,105,105,no_heading,True
94294200d375,2C|O_ISAC_066|transceiver_hardware,2C,O_ISAC_066,transceiver_hardware,NONE,scenario_level.enabling_tech_details.opa_beamwidth_deg: 10,106,106,no_heading,True
94294200d375,2C|O_ISAC_066|transceiver_hardware,2C,O_ISAC_066,transceiver_hardware,INDIRECT,quality_assessment.tqaf_notes: The paper provides a clear and detailed description of the system and the proposed pre-distortion scheme. The numerical results are well-presented and demonstrate the effectiveness of the scheme.,119,119,no_heading,True
6d91af7bfd0e,2D|O_ISAC_066|performance_metrics,2D,O_ISAC_066,performance_metrics,INDIRECT,"reasoning_trace[1].value: The system mechanism is based on the nonlinear Fourier transform (NFT) and the Manakov equation, which describes the propagation of optical signals in nonlinear optical fibers. The IT soliton signal is designed to mitigate the interaction between adjacent solitons, and the pre-distortion scheme is used to cancel the collision distortion on the soliton quanti ...",10,10,no_heading,True
6d91af7bfd0e,2D|O_ISAC_066|performance_metrics,2D,O_ISAC_066,performance_metrics,DIRECT,"reasoning_trace[2].value: The authors provide numerical results to verify the effectiveness of the pre-distortion scheme, which shows a significant performance improvement in long-haul fiber optical transmission compared to the normal soliton signals.",15,15,no_heading,True
6d91af7bfd0e,2D|O_ISAC_066|performance_metrics,2D,O_ISAC_066,performance_metrics,INDIRECT,reasoning_trace[3].value: The solved problem is the mitigation of collision distortion on the soliton quantities in IT soliton signals for dual-polarization transmission. The remaining open challenge is the further improvement of the spectral efficiency of the signal and the development of more efficient digital signal processing techniques for NFDM systems.,20,20,no_heading,True
6d91af7bfd0e,2D|O_ISAC_066|performance_metrics,2D,O_ISAC_066,performance_metrics,INDIRECT,scenario_level.channel_fiber.fibre_length_km: 100,64,64,no_heading,True
6d91af7bfd0e,2D|O_ISAC_066|performance_metrics,2D,O_ISAC_066,performance_metrics,INDIRECT,scenario_level.channel_fiber.fibre_type: smf,65,65,no_heading,True
6d91af7bfd0e,2D|O_ISAC_066|performance_metrics,2D,O_ISAC_066,performance_metrics,DIRECT,scenario_level.channel_fiber.attenuation_db_per_km: 0.2,66,66,no_heading,True
