row_type,section,study_id,axis,record_id,raw_token,normalized_category,record_eligibility,is_recognized,body_membership_included,recognized_categories_for_study_axis,recognized_category_count_for_study_axis,eligible_raw_token_count_for_study_axis,fallback_body_id,fallback_body_included_for_study_axis,decision_reason
raw_token,S3,STC-DP-IMDD-THZ-RANGING-2025-2026,communication,MET-R10-SCR00989-009,modulation_formats,other_communication_metric,eligible,no,no,bandwidth_waveform_configuration|error_rate|received_signal_quality|spectral_efficiency|throughput_rate_capacity,5,10,S3-communication_other_communication_metric,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S3,STC-DP-IMDD-THZ-RANGING-2025-2026,communication,MET-R10-SCR00989-010,peak_gross_data_rate,throughput_rate_capacity,eligible,yes,yes,bandwidth_waveform_configuration|error_rate|received_signal_quality|spectral_efficiency|throughput_rate_capacity,5,10,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-DP-IMDD-THZ-RANGING-2025-2026,communication,MET-R10-SCR00989-011,NGMI,received_signal_quality,eligible,yes,yes,bandwidth_waveform_configuration|error_rate|received_signal_quality|spectral_efficiency|throughput_rate_capacity,5,10,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-DP-IMDD-THZ-RANGING-2025-2026,communication,MET-R10-SCR00989-012,spectral_efficiency,spectral_efficiency,eligible,yes,yes,bandwidth_waveform_configuration|error_rate|received_signal_quality|spectral_efficiency|throughput_rate_capacity,5,10,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-DP-IMDD-THZ-RANGING-2025-2026,communication,MET-R10-SCR00989-013,NGMI_FEC_guideline,received_signal_quality,eligible,yes,yes,bandwidth_waveform_configuration|error_rate|received_signal_quality|spectral_efficiency|throughput_rate_capacity,5,10,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-DP-IMDD-THZ-RANGING-2025-2026,communication,MET-R10-SCR00989-014,VNLE_NGMI_gain,received_signal_quality,eligible,yes,yes,bandwidth_waveform_configuration|error_rate|received_signal_quality|spectral_efficiency|throughput_rate_capacity,5,10,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-DP-IMDD-THZ-RANGING-2025-2026,communication,MET-R10-SCR00989-019,net_data_rate,error_rate,eligible,yes,yes,bandwidth_waveform_configuration|error_rate|received_signal_quality|spectral_efficiency|throughput_rate_capacity,5,10,S3-communication_other_communication_metric,no,recognized_category_included
axis_summary,S3,STC-DP-IMDD-THZ-RANGING-2025-2026,sensing,,,other_sensing_metric,study_domain_summary,NA,no,bandwidth_waveform_configuration|error_rate|range_error_resolution|throughput_rate_capacity,4,6,S3-sensing_other_sensing_metric,no,fallback_suppressed_because_recognized_category_exists_in_study_domain
raw_token,S3,STC-DP-IMDD-THZ-RANGING-2025-2026,sensing,MET-R10-SCR00989-001,THz_carrier_frequency,bandwidth_waveform_configuration,eligible,yes,yes,bandwidth_waveform_configuration|error_rate|range_error_resolution|throughput_rate_capacity,4,6,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-DP-IMDD-THZ-RANGING-2025-2026,sensing,MET-R10-SCR00989-008,baud_distance_profiles,throughput_rate_capacity,eligible,yes,yes,bandwidth_waveform_configuration|error_rate|range_error_resolution|throughput_rate_capacity,4,6,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-DP-IMDD-THZ-RANGING-2025-2026,sensing,MET-R10-SCR00989-015,reference_and_fit_parameters,error_rate,eligible,yes,yes,bandwidth_waveform_configuration|error_rate|range_error_resolution|throughput_rate_capacity,4,6,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-DP-IMDD-THZ-RANGING-2025-2026,sensing,MET-R10-SCR00989-016,reference_and_fit_parameters,error_rate,eligible,yes,yes,bandwidth_waveform_configuration|error_rate|range_error_resolution|throughput_rate_capacity,4,6,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-DP-IMDD-THZ-RANGING-2025-2026,sensing,MET-R10-SCR00989-017,maximum_absolute_distance_error,range_error_resolution,eligible,yes,yes,bandwidth_waveform_configuration|error_rate|range_error_resolution|throughput_rate_capacity,4,6,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-DP-IMDD-THZ-RANGING-2025-2026,sensing,MET-R10-SCR00989-018,RMS_distance_errors,range_error_resolution,eligible,yes,yes,bandwidth_waveform_configuration|error_rate|range_error_resolution|throughput_rate_capacity,4,6,S3-sensing_other_sensing_metric,no,recognized_category_included
axis_summary,S3,STC-SINGLETON-SCR-00990,communication,,,other_communication_metric,study_domain_summary,NA,no,bandwidth_waveform_configuration|communication_signal_quality|power_energy_device_response|received_signal_quality|system_configuration_or_input_parameter|throughput_rate_capacity,6,12,S3-communication_other_communication_metric,no,fallback_suppressed_because_recognized_category_exists_in_study_domain
raw_token,S3,STC-SINGLETON-SCR-00990,communication,MET-R10-SCR00990-001,THz_carrier_frequency,bandwidth_waveform_configuration,eligible,yes,yes,bandwidth_waveform_configuration|communication_signal_quality|power_energy_device_response|received_signal_quality|system_configuration_or_input_parameter|throughput_rate_capacity,6,12,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00990,communication,MET-R10-SCR00990-009,chirp_bandwidth_duration_TBWP,bandwidth_waveform_configuration,eligible,yes,yes,bandwidth_waveform_configuration|communication_signal_quality|power_energy_device_response|received_signal_quality|system_configuration_or_input_parameter|throughput_rate_capacity,6,12,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00990,communication,MET-R10-SCR00990-010,chirp_cross_correlation,system_configuration_or_input_parameter,eligible,yes,yes,bandwidth_waveform_configuration|communication_signal_quality|power_energy_device_response|received_signal_quality|system_configuration_or_input_parameter|throughput_rate_capacity,6,12,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00990,communication,MET-R10-SCR00990-011,data_rate,throughput_rate_capacity,eligible,yes,yes,bandwidth_waveform_configuration|communication_signal_quality|power_energy_device_response|received_signal_quality|system_configuration_or_input_parameter|throughput_rate_capacity,6,12,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00990,communication,MET-R10-SCR00990-012,modulation_PRBS,other_communication_metric,eligible,no,no,bandwidth_waveform_configuration|communication_signal_quality|power_energy_device_response|received_signal_quality|system_configuration_or_input_parameter|throughput_rate_capacity,6,12,S3-communication_other_communication_metric,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S3,STC-SINGLETON-SCR-00990,communication,MET-R10-SCR00990-013,synchronization_power_overhead,power_energy_device_response,eligible,yes,yes,bandwidth_waveform_configuration|communication_signal_quality|power_energy_device_response|received_signal_quality|system_configuration_or_input_parameter|throughput_rate_capacity,6,12,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00990,communication,MET-R10-SCR00990-014,synchronization_power_saving,power_energy_device_response,eligible,yes,yes,bandwidth_waveform_configuration|communication_signal_quality|power_energy_device_response|received_signal_quality|system_configuration_or_input_parameter|throughput_rate_capacity,6,12,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00990,communication,MET-R10-SCR00990-015,synchronization_sidelobe,other_communication_metric,eligible,no,no,bandwidth_waveform_configuration|communication_signal_quality|power_energy_device_response|received_signal_quality|system_configuration_or_input_parameter|throughput_rate_capacity,6,12,S3-communication_other_communication_metric,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S3,STC-SINGLETON-SCR-00990,communication,MET-R10-SCR00990-017,EVM_degradation,received_signal_quality,eligible,yes,yes,bandwidth_waveform_configuration|communication_signal_quality|power_energy_device_response|received_signal_quality|system_configuration_or_input_parameter|throughput_rate_capacity,6,12,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00990,communication,MET-R10-SCR00990-018,KP4_FEC_operating_power,power_energy_device_response,eligible,yes,yes,bandwidth_waveform_configuration|communication_signal_quality|power_energy_device_response|received_signal_quality|system_configuration_or_input_parameter|throughput_rate_capacity,6,12,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00990,communication,MET-R10-SCR00990-023,rate_EVM_PSLR_sweep,throughput_rate_capacity,eligible,yes,yes,bandwidth_waveform_configuration|communication_signal_quality|power_energy_device_response|received_signal_quality|system_configuration_or_input_parameter|throughput_rate_capacity,6,12,S3-communication_other_communication_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00990,communication,MET-R10-SCR00990-024,amplitude_ratio_SINR_sync_SNR_sweep,communication_signal_quality,eligible,yes,yes,bandwidth_waveform_configuration|communication_signal_quality|power_energy_device_response|received_signal_quality|system_configuration_or_input_parameter|throughput_rate_capacity,6,12,S3-communication_other_communication_metric,no,recognized_category_included
axis_summary,S3,STC-SINGLETON-SCR-00990,sensing,,,other_sensing_metric,study_domain_summary,NA,no,bandwidth_waveform_configuration|range_error_resolution|sensing_signal_quality|sensing_task_output_or_configuration|system_configuration_or_input_parameter|throughput_rate_capacity,6,9,S3-sensing_other_sensing_metric,no,fallback_suppressed_because_recognized_category_exists_in_study_domain
raw_token,S3,STC-SINGLETON-SCR-00990,sensing,MET-R10-SCR00990-001,THz_carrier_frequency,bandwidth_waveform_configuration,eligible,yes,yes,bandwidth_waveform_configuration|range_error_resolution|sensing_signal_quality|sensing_task_output_or_configuration|system_configuration_or_input_parameter|throughput_rate_capacity,6,9,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00990,sensing,MET-R10-SCR00990-009,chirp_bandwidth_duration_TBWP,bandwidth_waveform_configuration,eligible,yes,yes,bandwidth_waveform_configuration|range_error_resolution|sensing_signal_quality|sensing_task_output_or_configuration|system_configuration_or_input_parameter|throughput_rate_capacity,6,9,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00990,sensing,MET-R10-SCR00990-010,chirp_cross_correlation,system_configuration_or_input_parameter,eligible,yes,yes,bandwidth_waveform_configuration|range_error_resolution|sensing_signal_quality|sensing_task_output_or_configuration|system_configuration_or_input_parameter|throughput_rate_capacity,6,9,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00990,sensing,MET-R10-SCR00990-019,PSLR,system_configuration_or_input_parameter,eligible,yes,yes,bandwidth_waveform_configuration|range_error_resolution|sensing_signal_quality|sensing_task_output_or_configuration|system_configuration_or_input_parameter|throughput_rate_capacity,6,9,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00990,sensing,MET-R10-SCR00990-020,PSLR_gain,other_sensing_metric,eligible,no,no,bandwidth_waveform_configuration|range_error_resolution|sensing_signal_quality|sensing_task_output_or_configuration|system_configuration_or_input_parameter|throughput_rate_capacity,6,9,S3-sensing_other_sensing_metric,no,unmatched_token_audit_only_because_recognized_category_exists
raw_token,S3,STC-SINGLETON-SCR-00990,sensing,MET-R10-SCR00990-021,range_resolution,range_error_resolution,eligible,yes,yes,bandwidth_waveform_configuration|range_error_resolution|sensing_signal_quality|sensing_task_output_or_configuration|system_configuration_or_input_parameter|throughput_rate_capacity,6,9,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00990,sensing,MET-R10-SCR00990-022,two_target_separation,sensing_task_output_or_configuration,eligible,yes,yes,bandwidth_waveform_configuration|range_error_resolution|sensing_signal_quality|sensing_task_output_or_configuration|system_configuration_or_input_parameter|throughput_rate_capacity,6,9,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00990,sensing,MET-R10-SCR00990-023,rate_EVM_PSLR_sweep,throughput_rate_capacity,eligible,yes,yes,bandwidth_waveform_configuration|range_error_resolution|sensing_signal_quality|sensing_task_output_or_configuration|system_configuration_or_input_parameter|throughput_rate_capacity,6,9,S3-sensing_other_sensing_metric,no,recognized_category_included
raw_token,S3,STC-SINGLETON-SCR-00990,sensing,MET-R10-SCR00990-024,amplitude_ratio_SINR_sync_SNR_sweep,sensing_signal_quality,eligible,yes,yes,bandwidth_waveform_configuration|range_error_resolution|sensing_signal_quality|sensing_task_output_or_configuration|system_configuration_or_input_parameter|throughput_rate_capacity,6,9,S3-sensing_other_sensing_metric,no,recognized_category_included
axis_summary,S3,STC-SINGLETON-SCR-00992,communication,,,other_communication_metric,study_domain_summary,NA,no,bandwidth_waveform_configuration|communication_reach_coverage|error_rate|power_energy_device_response|throughput_rate_capacity,5,9,S3-communication_other_communication_metric,no,fallback_suppressed_because_recognized_category_exists_in_study_domain
raw_token,S3,STC-SINGLETON-SCR-00992,communication,MET-R10-SCR00992-001,THz_hopping_carriers,other_communication_metric,eligible,no,no,bandwidth_waveform_configuration|communication_reach_coverage|error_rate|power_energy_device_response|throughput_rate_capacity,5,9,S3-communication_other_communication_metric,no,unmatched_token_audit_only_because_recognized_category_exists
